date,symbol,open,high,low,close,volume,turnover
2024-01-02,301030.SZ,29.36,29.44,28.45,28.46,43341.0,176623819.0
2024-01-03,301030.SZ,28.29,28.78,28.07,28.39,25102.0,100316957.0
2024-01-04,301030.SZ,28.29,28.37,27.25,27.64,37611.0,146687893.0
2024-01-05,301030.SZ,27.55,28.21,26.44,26.73,31782.0,122194723.0
2024-01-08,301030.SZ,26.46,27.05,25.99,26.06,23944.0,89620145.0
2024-01-09,301030.SZ,26.06,27.36,25.81,27.01,41408.0,156403105.0
2024-01-10,301030.SZ,26.79,28.36,26.36,27.39,54450.0,212365135.0
2024-01-11,301030.SZ,27.25,28.79,27.16,28.13,74157.0,295664259.0
2024-01-12,301030.SZ,28.27,30.06,28.15,28.96,99027.0,407453659.0
2024-01-15,301030.SZ,28.92,29.02,28.0,28.42,44874.0,180625410.0
2024-01-16,301030.SZ,28.36,28.86,27.59,28.3,47117.0,187021720.0
2024-01-17,301030.SZ,28.26,28.26,27.17,27.28,38707.0,150155714.0
2024-01-18,301030.SZ,27.21,29.64,26.93,29.41,114715.0,466796802.0
2024-01-19,301030.SZ,29.29,30.39,28.56,28.69,71638.0,296567831.0
2024-01-22,301030.SZ,28.77,29.55,27.86,28.37,71374.0,288922271.0
2024-01-23,301030.SZ,28.4,31.07,28.25,31.06,118827.0,504403880.0
2024-01-24,301030.SZ,30.52,31.05,29.47,30.98,97999.0,418524275.0
2024-01-25,301030.SZ,30.43,32.61,29.63,32.21,105924.0,471730174.0
2024-01-26,301030.SZ,31.86,32.91,31.26,31.46,72832.0,328092045.0
2024-01-29,301030.SZ,31.19,31.46,29.41,29.41,71817.0,304465714.0
2024-01-30,301030.SZ,29.07,30.67,28.63,29.63,59408.0,250472616.0
2024-01-31,301030.SZ,29.06,30.86,29.0,29.79,59788.0,253064639.0
2024-02-01,301030.SZ,29.8,31.5,27.01,31.43,90244.0,381370409.0
2024-02-02,301030.SZ,31.14,32.6,30.14,30.75,78663.0,346376784.0
2024-02-05,301030.SZ,30.72,30.74,28.7,28.7,66626.0,278344716.0
2024-02-06,301030.SZ,27.97,30.91,25.18,29.63,74797.0,295311675.0
2024-02-07,301030.SZ,29.15,31.16,29.15,29.45,53596.0,227525988.0
2024-02-08,301030.SZ,29.46,32.29,29.11,31.65,74538.0,325589501.0
2024-02-19,301030.SZ,31.93,33.25,31.68,32.63,62814.0,287830106.0
2024-02-20,301030.SZ,32.64,34.56,32.18,32.41,87955.0,413756737.0
2024-02-21,301030.SZ,31.92,34.06,31.64,33.19,73773.0,344767741.0
2024-02-22,301030.SZ,34.79,36.36,34.36,35.5,105962.0,528546788.0
2024-02-23,301030.SZ,36.36,38.62,35.5,35.92,103809.0,537129237.0
2024-02-26,301030.SZ,35.41,37.01,34.79,36.13,70513.0,354007735.0
2024-02-27,301030.SZ,35.79,37.04,35.26,36.91,48598.0,249515182.0
2024-02-28,301030.SZ,37.06,38.35,35.41,35.46,72614.0,379896868.0
2024-02-29,301030.SZ,35.29,36.85,35.0,36.32,64688.0,328163368.0
2024-03-01,301030.SZ,36.91,38.28,36.41,38.21,71142.0,375662710.0
2024-03-04,301030.SZ,37.8,39.8,37.8,38.36,70634.0,383699505.0
2024-03-05,301030.SZ,38.29,38.36,36.41,37.37,54649.0,286800642.0
2024-03-06,301030.SZ,37.4,40.72,37.0,40.09,78176.0,429156183.0
2024-03-07,301030.SZ,40.43,40.99,39.16,39.24,42021.0,235765442.0
2024-03-08,301030.SZ,40.43,42.5,40.03,41.95,84499.0,489773932.0
2024-03-11,301030.SZ,43.36,45.86,41.84,44.21,117230.0,715029375.0
2024-03-12,301030.SZ,44.04,44.04,41.5,42.11,69946.0,418144221.0
2024-03-13,301030.SZ,42.04,42.99,40.98,41.31,47407.0,278152987.0
2024-03-14,301030.SZ,41.05,42.37,40.64,41.94,48367.0,283031767.0
2024-03-15,301030.SZ,41.59,42.02,38.68,41.44,87161.0,492471573.0
2024-03-18,301030.SZ,41.21,41.93,39.5,41.54,63679.0,366052829.0
2024-03-19,301030.SZ,42.64,44.07,40.93,40.98,58872.0,352568463.0
2024-03-20,301030.SZ,40.52,41.35,40.18,40.49,40971.0,234497795.0
2024-03-21,301030.SZ,40.24,40.54,39.07,39.5,61581.0,343287433.0
2024-03-22,301030.SZ,39.54,39.54,37.97,38.06,60259.0,327214319.0
2024-03-25,301030.SZ,37.59,40.19,37.59,39.21,59720.0,328792255.0
2024-03-26,301030.SZ,39.7,41.21,38.96,40.89,68036.0,385848798.0
2024-03-27,301030.SZ,40.93,41.89,40.0,40.06,53872.0,310753174.0
2024-03-28,301030.SZ,40.06,41.05,39.57,40.09,35149.0,199180778.0
2024-03-29,301030.SZ,39.88,40.36,38.94,39.66,25670.0,143031800.0
2024-04-01,301030.SZ,39.07,40.99,38.89,40.31,41011.0,231549099.0
2024-04-02,301030.SZ,40.29,41.21,39.89,40.86,38564.0,221522886.0
2024-04-03,301030.SZ,40.75,41.47,40.02,41.13,34035.0,194930957.0
2024-04-08,301030.SZ,40.58,40.91,37.57,37.93,70508.0,383851563.0
2024-04-09,301030.SZ,37.93,38.64,36.12,37.49,60823.0,319170847.0
2024-04-10,301030.SZ,38.13,38.27,36.84,37.11,29985.0,158608034.0
2024-04-11,301030.SZ,36.76,37.81,36.5,37.16,30313.0,158539111.0
2024-04-12,301030.SZ,36.92,37.26,35.43,36.15,58300.0,295828860.0
2024-04-15,301030.SZ,36.22,36.76,34.07,34.69,39956.0,198316379.0
2024-04-16,301030.SZ,34.25,34.46,32.11,32.2,37974.0,176246231.0
2024-04-17,301030.SZ,32.55,35.0,32.55,34.56,36689.0,176372920.0
2024-04-18,301030.SZ,34.71,35.26,33.79,34.49,28703.0,139726057.0
2024-04-19,301030.SZ,34.21,34.43,32.29,33.5,45658.0,212919821.0
2024-04-22,301030.SZ,33.64,34.5,32.79,33.96,29907.0,141914938.0
2024-04-23,301030.SZ,33.87,34.24,33.01,33.5,21113.0,99579716.0
2024-04-24,301030.SZ,33.51,34.21,33.0,34.16,23628.0,111588982.0
2024-04-25,301030.SZ,34.37,34.49,33.05,34.06,31482.0,150109262.0
2024-04-26,301030.SZ,33.36,34.37,32.57,34.07,49168.0,232282059.0
2024-04-29,301030.SZ,34.21,36.57,34.12,35.99,61565.0,308667204.0
