date,symbol,open,high,low,close,volume,turnover
2024-01-02,688048.SH,62.9,62.9,60.66,60.67,17108.0,104985264.0
2024-01-03,688048.SH,60.07,60.98,58.92,59.38,16443.0,98320050.0
2024-01-04,688048.SH,58.1,58.75,57.38,57.53,21211.0,122807335.0
2024-01-05,688048.SH,57.4,57.87,55.3,55.76,17992.0,101832150.0
2024-01-08,688048.SH,55.56,55.7,52.95,53.2,26013.0,139829946.0
2024-01-09,688048.SH,53.5,54.85,52.7,53.23,21608.0,116049790.0
2024-01-10,688048.SH,53.0,53.26,51.25,51.87,16369.0,85282464.0
2024-01-11,688048.SH,51.9,54.53,51.51,54.09,23280.0,124199781.0
2024-01-12,688048.SH,53.8,54.53,53.1,53.45,15612.0,83873543.0
2024-01-15,688048.SH,53.17,53.85,51.95,53.0,14359.0,75951183.0
2024-01-16,688048.SH,52.97,53.0,51.15,52.0,16494.0,85592643.0
2024-01-17,688048.SH,52.2,52.5,50.01,50.12,14082.0,72188290.0
2024-01-18,688048.SH,50.0,50.71,47.11,50.36,42699.0,208397506.0
2024-01-19,688048.SH,50.74,51.2,48.27,48.27,26565.0,131512439.0
2024-01-22,688048.SH,48.62,49.34,45.0,45.48,37313.0,176140634.0
2024-01-23,688048.SH,44.58,46.86,44.58,46.42,29034.0,133715232.0
2024-01-24,688048.SH,46.68,47.42,43.6,45.62,33174.0,149184435.0
2024-01-25,688048.SH,46.3,47.5,44.83,46.92,26743.0,123917486.0
2024-01-26,688048.SH,46.74,47.09,44.6,44.68,21185.0,96308021.0
2024-01-29,688048.SH,45.58,46.05,43.29,43.49,26201.0,115510281.0
2024-01-30,688048.SH,43.18,43.43,41.05,41.05,32548.0,137623523.0
2024-01-31,688048.SH,41.0,41.5,38.64,38.65,35289.0,140960080.0
2024-02-01,688048.SH,38.09,40.41,38.08,38.78,34385.0,134525232.0
2024-02-02,688048.SH,38.81,39.5,34.82,36.02,35570.0,131572553.0
2024-02-05,688048.SH,35.7,36.7,30.84,31.65,42017.0,138350109.0
2024-02-06,688048.SH,30.75,34.68,29.24,34.06,47673.0,152431455.0
2024-02-07,688048.SH,34.45,38.68,34.12,35.53,56272.0,205785055.0
2024-02-08,688048.SH,35.82,38.62,35.82,38.2,46119.0,173448284.0
2024-02-19,688048.SH,39.86,42.49,37.8,41.67,71095.0,283714317.0
2024-02-20,688048.SH,40.88,40.97,39.0,40.05,50071.0,199445177.0
2024-02-21,688048.SH,39.6,41.55,38.88,40.09,44450.0,179805566.0
2024-02-22,688048.SH,40.8,42.18,40.8,41.78,36660.0,152223359.0
2024-02-23,688048.SH,42.52,44.48,41.51,43.64,44074.0,190024710.0
2024-02-26,688048.SH,42.72,44.7,42.11,43.37,51186.0,222166025.0
2024-02-27,688048.SH,43.22,45.88,42.56,45.88,48333.0,215455109.0
2024-02-28,688048.SH,45.5,46.3,40.8,40.95,66206.0,290822621.0
2024-02-29,688048.SH,41.0,43.79,40.5,43.75,52314.0,223364132.0
2024-03-01,688048.SH,44.05,46.16,44.05,45.75,56539.0,256269729.0
2024-03-04,688048.SH,45.86,47.15,44.34,46.35,67602.0,310155659.0
2024-03-05,688048.SH,46.19,47.36,44.62,44.86,60286.0,276712180.0
2024-03-06,688048.SH,44.6,45.46,43.2,44.79,43399.0,192423538.0
2024-03-07,688048.SH,46.54,47.3,43.88,44.24,58703.0,268176861.0
2024-03-08,688048.SH,44.5,46.45,43.68,45.58,54518.0,245539636.0
2024-03-11,688048.SH,44.24,45.75,43.72,45.71,46653.0,209424283.0
2024-03-12,688048.SH,45.66,46.45,45.21,45.99,44624.0,204151137.0
2024-03-13,688048.SH,46.6,47.73,45.8,46.23,60007.0,280060952.0
2024-03-14,688048.SH,45.7,47.2,44.7,45.48,42431.0,193275331.0
2024-03-15,688048.SH,45.5,46.75,44.36,46.66,46440.0,211772145.0
2024-03-18,688048.SH,47.8,54.59,47.66,54.05,123351.0,633708912.0
2024-03-19,688048.SH,52.0,53.43,51.5,52.0,93882.0,490759038.0
2024-03-20,688048.SH,52.0,57.05,51.87,55.83,114168.0,623641424.0
2024-03-21,688048.SH,55.39,55.99,54.38,54.65,68207.0,374886596.0
2024-03-22,688048.SH,53.8,56.0,52.12,53.51,74308.0,402245421.0
2024-03-25,688048.SH,52.73,52.75,48.09,48.28,76843.0,387789840.0
2024-03-26,688048.SH,48.22,49.46,45.78,46.71,57631.0,273677158.0
2024-03-27,688048.SH,46.2,46.7,41.67,41.7,60443.0,262707318.0
2024-03-28,688048.SH,42.28,43.65,41.1,42.61,46010.0,195471860.0
2024-03-29,688048.SH,42.39,42.93,40.44,41.71,43766.0,180683792.0
2024-04-01,688048.SH,41.87,43.14,41.87,42.4,35579.0,150988747.0
2024-04-02,688048.SH,42.66,42.66,40.81,41.56,34925.0,145001368.0
2024-04-03,688048.SH,41.61,41.86,39.63,40.43,33196.0,134569781.0
2024-04-08,688048.SH,40.37,40.4,38.4,38.46,31962.0,125119264.0
2024-04-09,688048.SH,38.12,39.3,37.83,39.1,27679.0,106789768.0
2024-04-10,688048.SH,38.99,38.99,37.21,37.76,24149.0,91455685.0
2024-04-11,688048.SH,37.74,38.44,37.38,37.67,25330.0,96210288.0
2024-04-12,688048.SH,37.95,39.09,37.66,38.12,28782.0,110155762.0
2024-04-15,688048.SH,38.2,38.99,35.62,36.18,38360.0,142669210.0
2024-04-16,688048.SH,35.8,36.24,33.13,33.61,40385.0,138005938.0
2024-04-17,688048.SH,34.21,37.3,34.21,37.3,41717.0,150124607.0
2024-04-18,688048.SH,36.61,37.35,35.4,36.22,34018.0,123782227.0
2024-04-19,688048.SH,35.75,35.99,34.7,35.07,25900.0,91182929.0
2024-04-22,688048.SH,34.01,35.61,33.53,34.9,20987.0,72455049.0
2024-04-23,688048.SH,35.2,35.59,34.59,35.0,19958.0,70033468.0
2024-04-24,688048.SH,35.44,36.44,35.03,36.24,29358.0,105351683.0
2024-04-25,688048.SH,36.02,36.85,35.71,36.3,26993.0,97941841.0
2024-04-26,688048.SH,36.51,38.53,36.32,37.73,46917.0,176916756.0
2024-04-29,688048.SH,37.45,39.71,37.45,39.22,41670.0,162442009.0
2024-04-30,688048.SH,38.11,39.08,37.82,38.42,41229.0,158069956.0
2024-05-06,688048.SH,39.23,40.15,38.63,39.32,30896.0,121446924.0
2024-05-07,688048.SH,39.55,40.1,38.86,39.44,24301.0,95986535.0
2024-05-08,688048.SH,39.35,39.35,38.05,38.18,22094.0,85288430.0
2024-05-09,688048.SH,38.25,39.18,38.25,38.99,30053.0,116564583.0
2024-05-10,688048.SH,39.13,39.58,37.21,37.33,29833.0,113103775.0
2024-05-13,688048.SH,36.36,36.88,35.5,35.64,24751.0,89123237.0
2024-05-14,688048.SH,36.12,36.49,35.11,35.32,23971.0,85247922.0
2024-05-15,688048.SH,35.31,35.93,34.77,35.7,21382.0,75787392.0
2024-05-16,688048.SH,35.69,36.75,35.69,36.67,29206.0,106035309.0
2024-05-17,688048.SH,36.67,37.18,35.94,37.05,23368.0,85849897.0
2024-05-20,688048.SH,37.4,37.46,36.21,36.72,31463.0,115761506.0
2024-05-21,688048.SH,36.96,36.96,35.8,36.0,18645.0,67543667.0
2024-05-22,688048.SH,36.0,36.88,35.93,36.83,18807.0,68484695.0
