date,symbol,open,high,low,close,volume,turnover
2024-01-02,603028.SH,11.17,11.19,10.97,11.02,44952.0,49788763.0
2024-01-03,603028.SH,11.14,11.14,10.8,11.02,48821.0,53529227.0
2024-01-04,603028.SH,10.97,11.35,10.94,11.21,52600.0,58892470.0
2024-01-05,603028.SH,11.17,11.31,10.83,10.92,49816.0,55038727.0
2024-01-08,603028.SH,10.87,11.02,10.73,10.75,34512.0,37599287.0
2024-01-09,603028.SH,10.9,10.97,10.65,10.76,40676.0,44154105.0
2024-01-10,603028.SH,10.76,10.81,10.56,10.6,32889.0,35222769.0
2024-01-11,603028.SH,10.58,10.79,10.45,10.71,31162.0,33380556.0
2024-01-12,603028.SH,10.71,10.88,10.53,10.63,32008.0,34440137.0
2024-01-15,603028.SH,10.67,10.67,10.42,10.56,23341.0,24614097.0
2024-01-16,603028.SH,10.65,10.65,10.18,10.42,35988.0,37263596.0
2024-01-17,603028.SH,10.43,10.43,10.03,10.04,30458.0,31010639.0
2024-01-18,603028.SH,10.03,10.08,9.57,10.0,57313.0,56364569.0
2024-01-19,603028.SH,10.02,10.07,9.65,9.72,45455.0,44719319.0
2024-01-22,603028.SH,9.72,9.92,8.89,8.96,62739.0,58630282.0
2024-01-23,603028.SH,8.97,9.05,8.56,8.87,57335.0,50590565.0
2024-01-24,603028.SH,8.87,9.09,8.61,8.86,47380.0,42026760.0
2024-01-25,603028.SH,8.94,9.22,8.81,9.2,40983.0,37218894.0
2024-01-26,603028.SH,9.19,9.46,9.16,9.23,34876.0,32613022.0
2024-01-29,603028.SH,9.23,9.31,8.82,8.83,34763.0,31302565.0
2024-01-30,603028.SH,8.93,8.93,8.46,8.47,33178.0,28841356.0
2024-01-31,603028.SH,8.64,8.64,8.02,8.03,52273.0,43504255.0
2024-02-01,603028.SH,8.06,8.08,7.62,7.72,68925.0,53796427.0
2024-02-02,603028.SH,7.78,7.9,6.95,7.23,75882.0,56313878.0
2024-02-05,603028.SH,7.16,7.23,6.5,6.5,55617.0,36962077.0
2024-02-06,603028.SH,5.85,6.25,5.85,5.86,96987.0,57800640.0
2024-02-07,603028.SH,5.89,5.94,5.27,5.31,130082.0,70821864.0
2024-02-08,603028.SH,5.27,5.84,4.85,5.84,122336.0,66537804.0
2024-02-19,603028.SH,6.11,6.43,5.97,6.43,91701.0,58291121.0
2024-02-20,603028.SH,6.64,7.08,6.35,7.08,79332.0,53935160.0
2024-02-21,603028.SH,7.08,7.79,7.04,7.26,144304.0,106908571.0
2024-02-22,603028.SH,7.17,7.52,7.12,7.48,114505.0,84013860.0
2024-02-23,603028.SH,7.62,8.23,7.62,8.23,113182.0,90185421.0
2024-02-26,603028.SH,8.37,8.71,8.23,8.63,135706.0,116025968.0
2024-02-27,603028.SH,8.55,8.76,8.46,8.75,108852.0,94159190.0
2024-02-28,603028.SH,8.71,9.02,8.15,8.32,118947.0,103045000.0
2024-02-29,603028.SH,8.3,8.52,7.97,8.37,107898.0,89177613.0
2024-03-01,603028.SH,8.37,8.57,8.18,8.35,61796.0,51913761.0
2024-03-04,603028.SH,8.38,8.5,8.16,8.27,45546.0,37809845.0
2024-03-05,603028.SH,8.24,8.24,7.99,8.07,56283.0,45781398.0
2024-03-06,603028.SH,8.07,8.88,8.02,8.86,191594.0,166474555.0
2024-03-07,603028.SH,8.72,8.72,8.36,8.36,120590.0,103471996.0
2024-03-08,603028.SH,8.36,8.52,8.27,8.39,55133.0,46454809.0
2024-03-11,603028.SH,8.39,8.62,8.35,8.6,67297.0,57623330.0
2024-03-12,603028.SH,8.6,8.92,8.51,8.87,70213.0,61470913.0
2024-03-13,603028.SH,8.86,8.92,8.72,8.82,51632.0,45561405.0
2024-03-14,603028.SH,8.77,8.87,8.66,8.82,48344.0,42554216.0
2024-03-15,603028.SH,8.82,8.86,8.72,8.85,39222.0,34571314.0
2024-03-18,603028.SH,8.91,9.51,8.9,9.22,107983.0,99443750.0
2024-03-19,603028.SH,9.22,9.52,9.22,9.26,58489.0,55015748.0
2024-03-20,603028.SH,9.12,9.4,9.12,9.23,38314.0,35620436.0
2024-03-21,603028.SH,9.3,9.5,9.17,9.41,57721.0,54080141.0
2024-03-22,603028.SH,9.45,9.52,9.06,9.17,58411.0,54244100.0
2024-03-25,603028.SH,9.17,9.22,8.47,8.5,112422.0,99177116.0
2024-03-26,603028.SH,8.47,8.57,8.14,8.29,88328.0,73646759.0
2024-03-27,603028.SH,8.32,8.48,8.21,8.23,64058.0,53580077.0
2024-03-28,603028.SH,8.19,8.71,8.14,8.39,63932.0,54038795.0
2024-03-29,603028.SH,8.42,8.63,8.37,8.55,45945.0,39147167.0
2024-04-01,603028.SH,8.72,8.72,8.41,8.48,54981.0,46871199.0
2024-04-02,603028.SH,8.52,8.82,8.47,8.59,62527.0,54079365.0
2024-04-03,603028.SH,8.53,8.6,8.33,8.44,45931.0,38777353.0
2024-04-08,603028.SH,8.52,8.55,8.16,8.17,37971.0,31703095.0
2024-04-09,603028.SH,8.19,8.31,8.04,8.22,34355.0,28126203.0
2024-04-10,603028.SH,8.24,8.25,7.97,8.05,46124.0,37162571.0
2024-04-11,603028.SH,7.97,8.21,7.87,8.01,29460.0,23896742.0
2024-04-12,603028.SH,7.99,8.15,7.96,7.99,26266.0,21170645.0
2024-04-15,603028.SH,7.87,7.98,7.19,7.19,85143.0,63040178.0
2024-04-16,603028.SH,7.18,7.18,6.48,6.63,109722.0,73218176.0
2024-04-17,603028.SH,6.68,7.3,6.68,7.3,73174.0,52053621.0
2024-04-18,603028.SH,7.4,7.59,7.23,7.4,91930.0,68385034.0
2024-04-19,603028.SH,7.37,7.51,7.17,7.28,49801.0,36706117.0
2024-04-22,603028.SH,7.25,7.32,6.94,7.09,45230.0,32315041.0
2024-04-23,603028.SH,7.09,7.26,7.08,7.17,35500.0,25619527.0
2024-04-24,603028.SH,7.24,7.39,7.18,7.36,33659.0,24671146.0
2024-04-25,603028.SH,7.52,7.52,7.28,7.33,29525.0,21799363.0
2024-04-26,603028.SH,7.27,7.27,6.76,7.09,70969.0,50329323.0
2024-04-29,603028.SH,7.16,7.38,7.08,7.35,54410.0,39703954.0
2024-04-30,603028.SH,7.37,7.41,6.98,7.11,52959.0,37946140.0
2024-05-06,603028.SH,7.15,7.55,7.15,7.49,65732.0,48710236.0
2024-05-07,603028.SH,7.55,7.64,7.41,7.52,40231.0,30226880.0
2024-05-08,603028.SH,7.55,7.55,7.23,7.26,40550.0,29851888.0
2024-05-09,603028.SH,7.27,7.46,7.2,7.44,42389.0,31458007.0
2024-05-10,603028.SH,7.66,7.66,7.25,7.3,46045.0,34011938.0
2024-05-13,603028.SH,7.23,7.25,6.99,7.04,46759.0,33130997.0
2024-05-14,603028.SH,7.01,7.18,7.01,7.13,29093.0,20764342.0
2024-05-15,603028.SH,7.07,7.33,7.06,7.14,35104.0,25340313.0
2024-05-16,603028.SH,7.13,7.4,7.12,7.37,42917.0,31594910.0
2024-05-17,603028.SH,7.37,8.11,7.26,7.26,132302.0,101800706.0
2024-05-20,603028.SH,7.57,7.57,7.01,7.07,114524.0,82762687.0
2024-05-21,603028.SH,6.99,7.06,6.82,6.98,59747.0,41581023.0
2024-05-22,603028.SH,6.96,7.1,6.86,7.0,49955.0,34932713.0
2024-05-23,603028.SH,6.95,6.99,6.66,6.69,51972.0,35395883.0
2024-05-24,603028.SH,6.72,6.78,6.6,6.64,32497.0,21788682.0
2024-05-27,603028.SH,6.65,6.72,6.36,6.53,53909.0,34959730.0
2024-05-28,603028.SH,6.53,6.64,6.44,6.45,27239.0,17777176.0
2024-05-29,603028.SH,6.47,6.68,6.41,6.62,42898.0,28441252.0
2024-05-30,603028.SH,6.66,6.85,6.52,6.53,33356.0,22221280.0
2024-05-31,603028.SH,6.48,6.53,6.39,6.4,32007.0,20759311.0
2024-06-03,603028.SH,6.39,6.43,6.17,6.23,36396.0,22942173.0
