date,symbol,open,high,low,close,volume,turnover
2024-01-02,688096.SH,6.66,6.81,6.66,6.81,34294.0,32837832.0
2024-01-03,688096.SH,6.79,6.85,6.71,6.85,18837.0,18165172.0
2024-01-04,688096.SH,6.85,6.88,6.79,6.86,11002.0,10670270.0
2024-01-05,688096.SH,6.86,6.96,6.76,6.81,14864.0,14410380.0
2024-01-08,688096.SH,6.86,6.87,6.64,6.68,15400.0,14668318.0
2024-01-09,688096.SH,6.68,6.77,6.66,6.71,15051.0,14302842.0
2024-01-10,688096.SH,6.69,6.75,6.61,6.66,11402.0,10788165.0
2024-01-11,688096.SH,6.66,6.72,6.63,6.68,11132.0,10541628.0
2024-01-12,688096.SH,6.7,6.85,6.63,6.66,12833.0,12262076.0
2024-01-15,688096.SH,6.66,6.66,6.56,6.63,13959.0,13104875.0
2024-01-16,688096.SH,6.65,6.7,6.52,6.62,14183.0,13294394.0
2024-01-17,688096.SH,6.66,6.68,6.47,6.48,12083.0,11282274.0
2024-01-18,688096.SH,6.46,6.48,6.14,6.25,24264.0,21648929.0
2024-01-19,688096.SH,6.26,6.29,6.1,6.11,22807.0,20018584.0
2024-01-22,688096.SH,6.2,6.2,5.64,5.69,27908.0,23351456.0
2024-01-23,688096.SH,5.77,5.77,5.45,5.54,27292.0,21521960.0
2024-01-24,688096.SH,5.54,5.72,5.42,5.63,24953.0,19784627.0
2024-01-25,688096.SH,5.66,6.04,5.62,6.04,20527.0,17008090.0
2024-01-26,688096.SH,6.05,6.2,5.98,6.07,16132.0,13981687.0
2024-01-29,688096.SH,6.1,6.13,5.76,5.79,18630.0,15576701.0
2024-01-30,688096.SH,5.79,5.82,5.53,5.55,19148.0,15453652.0
2024-01-31,688096.SH,5.44,5.49,5.06,5.06,36641.0,27325844.0
2024-02-01,688096.SH,5.06,5.07,4.76,4.91,28627.0,19980418.0
2024-02-02,688096.SH,4.91,5.03,4.37,4.61,29015.0,19375117.0
2024-02-05,688096.SH,4.58,4.58,3.67,3.73,54857.0,30433186.0
2024-02-06,688096.SH,3.58,3.73,3.11,3.52,66150.0,31921490.0
2024-02-07,688096.SH,3.5,3.57,3.03,3.11,69527.0,31913725.0
2024-02-08,688096.SH,3.19,3.64,2.96,3.62,67087.0,31827839.0
2024-02-19,688096.SH,3.62,3.96,3.6,3.87,59979.0,32814663.0
2024-02-20,688096.SH,3.9,4.0,3.82,3.93,26710.0,15013427.0
2024-02-21,688096.SH,3.93,4.25,3.88,4.05,40967.0,24060339.0
