date,symbol,open,high,low,close,volume,turnover
2024-01-02,688655.SH,15.03,15.12,14.75,15.05,21491.0,32398385.0
2024-01-03,688655.SH,14.96,15.14,14.84,15.01,15244.0,22916537.0
2024-01-04,688655.SH,15.01,15.01,14.7,14.81,9021.0,13431451.0
2024-01-05,688655.SH,14.89,15.07,14.44,14.57,13297.0,19672282.0
2024-01-08,688655.SH,14.54,14.69,14.15,14.15,9884.0,14232827.0
2024-01-09,688655.SH,14.26,14.56,14.14,14.24,14362.0,20662769.0
2024-01-10,688655.SH,14.18,14.23,13.34,13.68,24815.0,34155529.0
2024-01-11,688655.SH,13.62,13.8,13.45,13.64,17778.0,24331208.0
2024-01-12,688655.SH,13.59,13.78,13.43,13.43,14560.0,19846753.0
2024-01-15,688655.SH,13.33,13.65,13.26,13.49,16053.0,21768993.0
2024-01-16,688655.SH,13.5,13.69,13.05,13.33,12196.0,16272663.0
2024-01-17,688655.SH,13.33,13.33,12.88,12.91,12992.0,17093462.0
2024-01-18,688655.SH,12.85,13.13,12.37,12.7,25843.0,32734404.0
2024-01-19,688655.SH,12.76,12.78,12.42,12.47,11248.0,14223073.0
2024-01-22,688655.SH,12.66,12.66,11.46,11.54,26155.0,31552070.0
2024-01-23,688655.SH,11.15,11.73,11.0,11.57,30830.0,34897261.0
2024-01-24,688655.SH,11.48,11.6,10.83,11.38,33049.0,37303881.0
2024-01-25,688655.SH,11.35,12.18,11.21,12.14,24602.0,29111536.0
2024-01-26,688655.SH,12.26,12.41,11.82,11.84,19072.0,23117771.0
2024-01-29,688655.SH,11.9,12.18,11.22,11.23,17648.0,20457074.0
2024-01-30,688655.SH,11.13,11.43,10.56,10.61,15414.0,16844875.0
2024-01-31,688655.SH,10.53,10.82,9.78,9.84,25931.0,26539645.0
2024-02-01,688655.SH,9.83,9.84,9.26,9.73,25572.0,24726632.0
2024-02-02,688655.SH,9.73,10.0,8.47,8.99,28261.0,26331525.0
2024-02-05,688655.SH,8.86,8.88,7.18,7.55,52104.0,40367166.0
2024-02-06,688655.SH,7.29,7.64,6.37,7.24,58923.0,41150406.0
2024-02-07,688655.SH,7.29,7.3,6.24,6.45,57382.0,38479882.0
2024-02-08,688655.SH,6.39,7.75,6.21,7.54,59397.0,41482505.0
2024-02-19,688655.SH,7.63,8.28,7.61,8.15,47201.0,38234351.0
2024-02-20,688655.SH,8.21,8.31,7.86,8.22,28707.0,23462356.0
2024-02-21,688655.SH,8.23,8.9,8.16,8.56,31332.0,27251918.0
2024-02-22,688655.SH,8.73,9.11,8.54,9.03,21434.0,19191471.0
2024-02-23,688655.SH,9.1,9.81,9.02,9.81,27404.0,26124293.0
2024-02-26,688655.SH,9.83,10.32,9.65,10.04,33577.0,33838062.0
2024-02-27,688655.SH,10.1,10.62,9.93,10.61,26303.0,27425782.0
2024-02-28,688655.SH,10.7,10.83,8.95,9.08,48481.0,48125642.0
2024-02-29,688655.SH,9.04,9.61,8.95,9.58,36239.0,34181069.0
2024-03-01,688655.SH,9.55,9.91,9.55,9.89,24270.0,23836557.0
2024-03-04,688655.SH,9.82,10.1,9.5,9.74,24276.0,23826095.0
2024-03-05,688655.SH,9.82,9.87,9.36,9.45,22187.0,21492799.0
2024-03-06,688655.SH,9.46,9.77,9.33,9.64,16670.0,15988224.0
2024-03-07,688655.SH,9.7,10.11,9.63,9.73,25981.0,25867956.0
2024-03-08,688655.SH,9.89,10.18,9.65,10.0,20045.0,19983003.0
2024-03-11,688655.SH,10.0,10.1,9.69,10.1,22325.0,22116057.0
2024-03-12,688655.SH,10.03,10.35,9.94,10.31,21669.0,22196893.0
2024-03-13,688655.SH,10.31,10.45,10.12,10.3,17962.0,18617640.0
2024-03-14,688655.SH,10.3,10.42,9.93,10.1,14900.0,15263382.0
2024-03-15,688655.SH,10.15,10.37,10.01,10.32,13771.0,14155386.0
2024-03-18,688655.SH,10.33,10.76,10.33,10.73,26442.0,28001549.0
2024-03-19,688655.SH,10.75,10.91,10.64,10.77,17716.0,19223296.0
2024-03-20,688655.SH,10.79,11.01,10.73,10.95,13998.0,15318217.0
2024-03-21,688655.SH,10.95,11.01,10.55,10.82,18398.0,20037049.0
2024-03-22,688655.SH,10.85,10.95,10.52,10.6,20948.0,22547641.0
2024-03-25,688655.SH,10.6,10.73,10.27,10.27,22295.0,23511507.0
2024-03-26,688655.SH,10.38,10.79,10.06,10.28,19153.0,19953919.0
2024-03-27,688655.SH,10.48,10.48,9.73,9.73,15691.0,15760341.0
2024-03-28,688655.SH,9.73,10.31,9.72,10.14,16255.0,16470252.0
2024-03-29,688655.SH,10.16,10.46,10.12,10.43,17158.0,17780917.0
2024-04-01,688655.SH,10.57,10.83,10.44,10.81,18588.0,19939436.0
2024-04-02,688655.SH,10.88,10.91,10.43,10.71,21260.0,22865784.0
2024-04-03,688655.SH,10.79,10.95,10.55,10.71,18865.0,20330883.0
2024-04-08,688655.SH,10.73,10.73,10.02,10.06,17535.0,18193049.0
2024-04-09,688655.SH,10.06,10.22,9.89,10.12,13467.0,13659514.0
2024-04-10,688655.SH,10.06,10.17,9.58,9.71,17830.0,17503739.0
2024-04-11,688655.SH,9.62,9.88,9.51,9.59,12293.0,12014220.0
2024-04-12,688655.SH,9.55,9.85,9.41,9.56,16766.0,16345062.0
2024-04-15,688655.SH,9.47,9.56,8.38,8.5,29028.0,25802189.0
2024-04-16,688655.SH,8.42,8.42,7.47,7.47,28320.0,22218576.0
2024-04-17,688655.SH,7.56,8.8,7.56,8.64,30025.0,25513845.0
2024-04-18,688655.SH,8.73,8.74,8.35,8.59,23705.0,20465304.0
2024-04-19,688655.SH,8.6,8.61,8.22,8.31,17129.0,14367494.0
2024-04-22,688655.SH,8.24,8.48,7.85,8.34,17515.0,14435434.0
2024-04-23,688655.SH,8.34,8.85,8.07,8.8,25756.0,22299704.0
2024-04-24,688655.SH,8.76,9.09,8.64,9.05,16048.0,14464854.0
2024-04-25,688655.SH,8.96,9.18,8.95,9.01,12581.0,11480336.0
2024-04-26,688655.SH,9.01,9.26,8.87,9.13,14858.0,13696418.0
2024-04-29,688655.SH,8.99,9.57,8.99,9.55,18974.0,17907594.0
2024-04-30,688655.SH,9.57,9.66,9.26,9.4,15401.0,14641477.0
2024-05-06,688655.SH,9.5,9.81,9.41,9.73,14899.0,14564205.0
2024-05-07,688655.SH,9.91,9.91,9.63,9.77,10020.0,9824645.0
2024-05-08,688655.SH,9.92,9.92,9.38,9.46,11187.0,10774593.0
2024-05-09,688655.SH,9.61,9.73,9.53,9.7,10354.0,10080024.0
2024-05-10,688655.SH,9.78,9.78,9.35,9.47,9623.0,9184415.0
2024-05-13,688655.SH,9.47,9.47,8.85,8.88,17782.0,16195997.0
2024-05-14,688655.SH,9.03,9.19,8.96,9.06,10804.0,9865516.0
2024-05-15,688655.SH,9.07,9.22,8.9,8.95,7860.0,7197924.0
2024-05-16,688655.SH,8.95,9.38,8.94,9.27,11405.0,10661590.0
2024-05-17,688655.SH,9.26,9.53,9.22,9.51,13338.0,12605993.0
2024-05-20,688655.SH,9.61,9.72,9.45,9.57,12354.0,11924406.0
2024-05-21,688655.SH,9.62,9.62,9.25,9.34,13488.0,12766316.0
2024-05-22,688655.SH,9.29,9.47,9.29,9.45,11464.0,10840212.0
2024-05-23,688655.SH,9.36,9.48,9.2,9.25,11603.0,10907617.0
2024-05-24,688655.SH,9.4,9.4,9.05,9.1,10730.0,9933984.0
2024-05-27,688655.SH,9.1,9.23,8.78,9.23,17381.0,15702968.0
2024-05-28,688655.SH,9.14,9.29,8.88,8.95,12515.0,11431061.0
2024-05-29,688655.SH,8.73,9.17,8.73,9.01,9001.0,8220580.0
2024-05-30,688655.SH,8.94,9.1,8.83,9.04,9403.0,8515984.0
2024-05-31,688655.SH,9.11,9.37,9.03,9.29,12796.0,11911748.0
2024-06-03,688655.SH,9.41,9.53,8.86,8.93,20573.0,18909171.0
2024-06-04,688655.SH,8.92,8.93,8.14,8.39,34858.0,29321258.0
2024-06-05,688655.SH,8.35,8.36,8.1,8.16,16185.0,13335851.0
2024-06-06,688655.SH,8.08,8.83,7.74,7.87,38927.0,32104598.0
2024-06-07,688655.SH,7.95,8.45,7.95,8.24,23267.0,19125359.0
2024-06-11,688655.SH,8.46,8.6,7.95,8.46,25253.0,20809805.0
2024-06-12,688655.SH,8.49,8.73,8.48,8.63,21832.0,18827063.0
2024-06-13,688655.SH,8.92,10.36,8.66,10.36,101223.0,100760423.0
2024-06-14,688655.SH,10.96,11.0,9.72,9.87,133497.0,136405862.0
2024-06-17,688655.SH,9.74,10.33,9.62,10.18,94337.0,94569861.0
2024-06-18,688655.SH,9.96,11.45,9.95,10.84,113049.0,121973899.0
2024-06-19,688655.SH,10.69,10.78,10.19,10.39,91455.0,95586844.0
2024-06-20,688655.SH,10.47,11.95,10.37,10.74,126838.0,140840359.0
