date,symbol,open,high,low,close,volume,turnover
2026-04-16,301666.SZ,207.23,255.0,199.99,244.55,219933.0,4863699476.0
2026-04-17,301666.SZ,262.0,266.0,229.8,231.5,177908.0,4434999898.0
2026-04-20,301666.SZ,224.67,242.34,222.22,237.99,110245.0,2566009091.0
2026-04-21,301666.SZ,233.4,233.5,211.11,214.55,99998.0,2178330284.0
2026-04-22,301666.SZ,213.0,228.99,212.66,224.9,82074.0,1818686636.0
2026-04-23,301666.SZ,232.0,248.4,221.0,221.99,89222.0,2075202794.0
2026-04-24,301666.SZ,220.03,252.0,220.0,234.5,109510.0,2605584742.0
2026-04-27,301666.SZ,245.06,248.88,234.91,239.71,86773.0,2091554614.0
2026-04-28,301666.SZ,238.01,258.2,234.5,252.81,89843.0,2217649387.0
2026-04-29,301666.SZ,275.0,302.88,262.0,296.0,102850.0,2871068114.0
2026-04-30,301666.SZ,285.0,338.5,282.0,318.0,92276.0,2799610688.0
2026-05-06,301666.SZ,351.11,381.6,351.11,379.0,89544.0,3351697235.0
2026-05-07,301666.SZ,380.6,439.56,371.0,432.28,100629.0,4069553534.0
2026-05-08,301666.SZ,416.93,508.5,416.93,504.81,99992.0,4712132982.1
